date,temperature_2m_max,temperature_2m_min,country
2014-10-04 23:00:00+00:00,13.493,6.3430004,AT
2014-10-05 23:00:00+00:00,13.843,6.1930003,AT
2014-10-06 23:00:00+00:00,14.793,5.893,AT
2014-10-07 23:00:00+00:00,17.192999,5.993,AT
2014-10-08 23:00:00+00:00,19.793,10.043,AT
2014-10-09 23:00:00+00:00,18.342999,10.093,AT
2014-10-10 23:00:00+00:00,19.243,10.393001,AT
2014-10-11 23:00:00+00:00,17.543,6.9430003,AT
2014-10-12 23:00:00+00:00,19.543,10.093,AT
2014-10-13 23:00:00+00:00,13.643001,6.6930003,AT
2014-10-14 23:00:00+00:00,14.043,5.4430003,AT
2014-10-15 23:00:00+00:00,16.243,6.1930003,AT
2014-10-16 23:00:00+00:00,12.493,6.143,AT
2014-10-17 23:00:00+00:00,15.843,4.8430004,AT
2014-10-18 23:00:00+00:00,19.543,5.9430003,AT
2014-10-19 23:00:00+00:00,17.842999,5.993,AT
2014-10-20 23:00:00+00:00,13.843,7.5930004,AT
2014-10-21 23:00:00+00:00,6.4430003,-0.10699993,AT
2014-10-22 23:00:00+00:00,3.343,-0.35699993,AT
2014-10-23 23:00:00+00:00,3.493,1.6430001,AT
2014-10-24 23:00:00+00:00,9.093,-0.30699998,AT
2014-10-25 23:00:00+00:00,6.243,-0.30699998,AT
2014-10-26 23:00:00+00:00,5.643,-2.157,AT
2014-10-27 23:00:00+00:00,6.143,-3.157,AT
2014-10-28 23:00:00+00:00,7.1930003,-1.6570001,AT
2014-10-29 23:00:00+00:00,7.3430004,3.843,AT
2014-10-30 23:00:00+00:00,10.293,2.793,AT
2014-10-31 23:00:00+00:00,14.543,0.9430001,AT
2014-11-01 23:00:00+00:00,14.343,0.14300007,AT
2014-11-02 23:00:00+00:00,11.543,1.093,AT
2014-11-03 23:00:00+00:00,11.043,4.093,AT
2014-11-04 23:00:00+00:00,10.843,7.293,AT
2014-11-05 23:00:00+00:00,7.793,6.1930003,AT
2014-11-06 23:00:00+00:00,10.843,6.793,AT
2014-11-07 23:00:00+00:00,7.043,3.793,AT
2014-11-08 23:00:00+00:00,11.293,4.793,AT
2014-11-09 23:00:00+00:00,12.643001,6.143,AT
2014-11-10 23:00:00+00:00,12.643001,7.293,AT
2014-11-11 23:00:00+00:00,11.643001,7.4430003,AT
2014-11-12 23:00:00+00:00,7.4430003,6.293,AT
2014-11-13 23:00:00+00:00,9.043,5.6930003,AT
2014-11-14 23:00:00+00:00,9.593,5.893,AT
2014-11-15 23:00:00+00:00,9.243,1.6930001,AT
2014-11-16 23:00:00+00:00,8.193,0.99300003,AT
2014-11-17 23:00:00+00:00,3.943,-0.2569999,AT
2014-11-18 23:00:00+00:00,4.293,-3.007,AT
2014-11-19 23:00:00+00:00,5.143,-0.60699993,AT
2014-11-20 23:00:00+00:00,5.243,-1.507,AT
2014-11-21 23:00:00+00:00,9.793,-1.6570001,AT
2014-11-22 23:00:00+00:00,10.843,-1.3570001,AT
2014-11-23 23:00:00+00:00,12.143001,-1.957,AT
2014-11-24 23:00:00+00:00,4.543,0.84300005,AT
2014-11-25 23:00:00+00:00,3.293,-0.407,AT
2014-11-26 23:00:00+00:00,5.1930003,-0.70699996,AT
2014-11-27 23:00:00+00:00,7.4430003,0.14300007,AT
2014-11-28 23:00:00+00:00,8.693,1.593,AT
2014-11-29 23:00:00+00:00,7.743,1.9430001,AT
2014-11-30 23:00:00+00:00,3.893,1.043,AT
2014-12-01 23:00:00+00:00,3.943,0.29300004,AT
2014-12-02 23:00:00+00:00,4.493,-0.0069999695,AT
2014-12-03 23:00:00+00:00,3.943,-0.45699996,AT
2014-12-04 23:00:00+00:00,5.4430003,-1.0569999,AT
2014-12-05 23:00:00+00:00,2.493,-0.2569999,AT
2014-12-06 23:00:00+00:00,0.693,-0.95699996,AT
2014-12-07 23:00:00+00:00,0.49300003,-2.057,AT
2014-12-08 23:00:00+00:00,-1.957,-7.207,AT
2014-12-09 23:00:00+00:00,-0.907,-6.507,AT
2014-12-10 23:00:00+00:00,1.9430001,-5.3069997,AT
2014-12-11 23:00:00+00:00,2.593,-7.257,AT
2014-12-12 23:00:00+00:00,3.243,-7.6569996,AT
2014-12-13 23:00:00+00:00,3.993,-3.107,AT
2014-12-14 23:00:00+00:00,3.693,-1.207,AT
2014-12-15 23:00:00+00:00,3.993,-0.15699995,AT
2014-12-16 23:00:00+00:00,1.993,-0.85699993,AT
2014-12-17 23:00:00+00:00,3.343,-0.557,AT
2014-12-18 23:00:00+00:00,8.493,-1.6570001,AT
2014-12-19 23:00:00+00:00,3.543,-3.007,AT
2014-12-20 23:00:00+00:00,-0.557,-3.357,AT
2014-12-21 23:00:00+00:00,3.143,-4.5569997,AT
2014-12-22 23:00:00+00:00,6.643,-3.057,AT
2014-12-23 23:00:00+00:00,6.6930003,-2.907,AT
2014-12-24 23:00:00+00:00,2.593,-7.3569994,AT
2014-12-25 23:00:00+00:00,-3.2570002,-9.057,AT
2014-12-26 23:00:00+00:00,-3.307,-10.907,AT
2014-12-27 23:00:00+00:00,-5.3069997,-12.457,AT
2014-12-28 23:00:00+00:00,-8.907,-17.107,AT
2014-12-29 23:00:00+00:00,-9.407,-17.057001,AT
2014-12-30 23:00:00+00:00,-5.007,-10.407,AT
2014-12-31 23:00:00+00:00,-1.207,-9.707,AT
2015-01-01 23:00:00+00:00,4.993,-10.657,AT
2015-01-02 23:00:00+00:00,0.54300004,-3.057,AT
2015-01-03 23:00:00+00:00,-1.007,-5.6569996,AT
2015-01-04 23:00:00+00:00,-3.7570002,-6.0569997,AT
2015-01-05 23:00:00+00:00,-1.3570001,-11.757,AT
2015-01-06 23:00:00+00:00,-0.2569999,-14.356999,AT
2015-01-07 23:00:00+00:00,0.99300003,-7.757,AT
2015-01-08 23:00:00+00:00,1.493,-4.607,AT
2015-01-09 23:00:00+00:00,7.8430004,0.643,AT
2015-01-10 23:00:00+00:00,4.143,-4.857,AT
2015-01-11 23:00:00+00:00,-0.60699993,-9.407,AT
2015-01-12 23:00:00+00:00,0.39300004,-14.106999,AT
2015-01-13 23:00:00+00:00,3.093,-10.356999,AT
2015-01-14 23:00:00+00:00,0.59300005,-11.606999,AT
2015-01-15 23:00:00+00:00,3.993,-3.807,AT
2015-01-16 23:00:00+00:00,1.6430001,-0.70699996,AT
2015-01-17 23:00:00+00:00,1.043,-2.907,AT
2015-01-18 23:00:00+00:00,0.49300003,-8.157,AT
2015-01-19 23:00:00+00:00,0.99300003,-10.856999,AT
2015-01-20 23:00:00+00:00,-0.05699998,-13.007,AT
2015-01-21 23:00:00+00:00,2.893,-3.6569998,AT
2015-01-22 23:00:00+00:00,-1.207,-3.5070002,AT
2015-01-23 23:00:00+00:00,-2.757,-5.4069996,AT
2015-01-24 23:00:00+00:00,-3.607,-6.457,AT
2015-01-25 23:00:00+00:00,-3.157,-13.457,AT
2015-01-26 23:00:00+00:00,-3.357,-14.106999,AT
2015-01-27 23:00:00+00:00,-2.457,-12.207,AT
2015-01-28 23:00:00+00:00,-1.957,-10.707,AT
2015-01-29 23:00:00+00:00,-3.6569998,-9.257,AT
2015-01-30 23:00:00+00:00,-1.0569999,-13.257,AT
2015-01-31 23:00:00+00:00,-3.457,-15.106999,AT
2015-02-01 23:00:00+00:00,-4.257,-11.907,AT
2015-02-02 23:00:00+00:00,-2.557,-16.357,AT
2015-02-03 23:00:00+00:00,-5.607,-14.707,AT
2015-02-04 23:00:00+00:00,-3.857,-11.106999,AT
2015-02-05 23:00:00+00:00,-5.4069996,-10.707,AT
2015-02-06 23:00:00+00:00,-2.407,-13.606999,AT
2015-02-07 23:00:00+00:00,-6.007,-13.257,AT
2015-02-08 23:00:00+00:00,-4.357,-10.707,AT
2015-02-09 23:00:00+00:00,0.84300005,-5.207,AT
2015-02-10 23:00:00+00:00,4.143,-5.457,AT
2015-02-11 23:00:00+00:00,1.593,-7.257,AT
2015-02-12 23:00:00+00:00,0.99300003,-8.407,AT
2015-02-13 23:00:00+00:00,2.443,-5.6569996,AT
2015-02-14 23:00:00+00:00,3.893,-2.407,AT
2015-02-15 23:00:00+00:00,3.393,-2.707,AT
2015-02-16 23:00:00+00:00,2.343,-7.307,AT
2015-02-17 23:00:00+00:00,0.89300007,-6.1569996,AT
2015-02-18 23:00:00+00:00,5.1930003,-11.457,AT
2015-02-19 23:00:00+00:00,5.643,-11.057,AT
2015-02-20 23:00:00+00:00,3.093,-7.007,AT
2015-02-21 23:00:00+00:00,1.093,-3.4069998,AT
2015-02-22 23:00:00+00:00,5.1930003,-3.9069998,AT
2015-02-23 23:00:00+00:00,1.1930001,-2.057,AT
2015-02-24 23:00:00+00:00,-0.05699998,-3.5070002,AT
2015-02-25 23:00:00+00:00,1.143,-5.357,AT
2015-02-26 23:00:00+00:00,4.493,-10.257,AT
2015-02-27 23:00:00+00:00,0.99300003,-3.7570002,AT
2015-02-28 23:00:00+00:00,3.093,-5.457,AT
2015-03-01 23:00:00+00:00,2.993,-3.707,AT
2015-03-02 23:00:00+00:00,0.9430001,-8.507,AT
2015-03-03 23:00:00+00:00,0.74300003,-10.407,AT
2015-03-04 23:00:00+00:00,-1.6070001,-5.457,AT
2015-03-05 23:00:00+00:00,-1.3570001,-6.507,AT
2015-03-06 23:00:00+00:00,1.793,-5.457,AT
2015-03-07 23:00:00+00:00,4.043,-9.407,AT
2015-03-08 23:00:00+00:00,6.5930004,-9.707,AT
2015-03-09 23:00:00+00:00,7.143,-6.607,AT
2015-03-10 23:00:00+00:00,2.243,-3.7570002,AT
2015-03-11 23:00:00+00:00,0.14300007,-4.957,AT
2015-03-12 23:00:00+00:00,1.1930001,-5.0569997,AT
2015-03-13 23:00:00+00:00,2.543,-5.4069996,AT
2015-03-14 23:00:00+00:00,3.543,-2.407,AT
2015-03-15 23:00:00+00:00,4.8430004,-1.8069999,AT
2015-03-16 23:00:00+00:00,7.043,-2.007,AT
2015-03-17 23:00:00+00:00,6.643,-4.457,AT
2015-03-18 23:00:00+00:00,5.243,-1.6570001,AT
2015-03-19 23:00:00+00:00,7.6930003,-4.6569996,AT
2015-03-20 23:00:00+00:00,8.143,-6.6569996,AT
2015-03-21 23:00:00+00:00,4.393,-0.0069999695,AT
2015-03-22 23:00:00+00:00,7.1930003,-2.107,AT
2015-03-23 23:00:00+00:00,8.243,-3.957,AT
2015-03-24 23:00:00+00:00,6.8430004,-4.5569997,AT
2015-03-25 23:00:00+00:00,6.993,1.343,AT
2015-03-26 23:00:00+00:00,1.6430001,-0.807,AT
2015-03-27 23:00:00+00:00,3.293,-3.5070002,AT
2015-03-28 23:00:00+00:00,7.6930003,-3.707,AT
2015-03-29 23:00:00+00:00,5.543,-2.107,AT
2015-03-30 23:00:00+00:00,8.043,-2.757,AT
2015-03-31 23:00:00+00:00,0.043000042,-3.557,AT
2015-04-01 23:00:00+00:00,0.89300007,-5.3069997,AT
2015-04-02 23:00:00+00:00,0.9430001,-7.457,AT
2015-04-03 23:00:00+00:00,1.4430001,-8.057,AT
2015-04-04 23:00:00+00:00,-0.30699998,-5.607,AT
2015-04-05 23:00:00+00:00,-0.15699995,-7.207,AT
2015-04-06 23:00:00+00:00,-0.2569999,-7.307,AT
2015-04-07 23:00:00+00:00,3.243,-6.757,AT
2015-04-08 23:00:00+00:00,8.793,-1.0569999,AT
2015-04-09 23:00:00+00:00,14.443,-4.257,AT
2015-04-10 23:00:00+00:00,10.093,-2.807,AT
2015-04-11 23:00:00+00:00,9.593,1.1930001,AT
2015-04-12 23:00:00+00:00,10.343,-2.257,AT
2015-04-13 23:00:00+00:00,8.843,1.743,AT
2015-04-14 23:00:00+00:00,14.043,0.99300003,AT
2015-04-15 23:00:00+00:00,15.093,-1.6070001,AT
2015-04-16 23:00:00+00:00,11.993,2.593,AT
2015-04-17 23:00:00+00:00,3.593,-1.4070001,AT
2015-04-18 23:00:00+00:00,6.993,-2.357,AT
2015-04-19 23:00:00+00:00,7.893,-0.35699993,AT
2015-04-20 23:00:00+00:00,10.143001,-0.30699998,AT
2015-04-21 23:00:00+00:00,13.743,3.093,AT
2015-04-22 23:00:00+00:00,10.393001,2.593,AT
2015-04-23 23:00:00+00:00,10.693,0.74300003,AT
2015-04-24 23:00:00+00:00,16.893,-3.207,AT
2015-04-25 23:00:00+00:00,13.693,3.293,AT
2015-04-26 23:00:00+00:00,13.043,1.343,AT
2015-04-27 23:00:00+00:00,8.143,0.693,AT
2015-04-28 23:00:00+00:00,10.043,-1.1069999,AT
2015-04-29 23:00:00+00:00,6.793,-0.907,AT
2015-04-30 23:00:00+00:00,9.293,-0.7569999,AT
2015-05-01 23:00:00+00:00,10.293,3.693,AT
2015-05-02 23:00:00+00:00,14.943,2.793,AT
2015-05-03 23:00:00+00:00,16.993,2.743,AT
2015-05-04 23:00:00+00:00,22.842999,4.9430003,AT
2015-05-05 23:00:00+00:00,16.743,5.543,AT
2015-05-06 23:00:00+00:00,13.943,1.3930001,AT
2015-05-07 23:00:00+00:00,16.993,5.3430004,AT
2015-05-08 23:00:00+00:00,14.143001,3.643,AT
2015-05-09 23:00:00+00:00,12.243,4.093,AT
2015-05-10 23:00:00+00:00,17.192999,4.893,AT
2015-05-11 23:00:00+00:00,21.993,2.743,AT
2015-05-12 23:00:00+00:00,19.493,8.393,AT
2015-05-13 23:00:00+00:00,14.443,6.993,AT
2015-05-14 23:00:00+00:00,11.143001,6.793,AT
2015-05-15 23:00:00+00:00,14.193,6.893,AT
2015-05-16 23:00:00+00:00,13.593,6.743,AT
2015-05-17 23:00:00+00:00,17.743,7.5930004,AT
2015-05-18 23:00:00+00:00,14.843,5.743,AT
2015-05-19 23:00:00+00:00,10.543,1.9430001,AT
2015-05-20 23:00:00+00:00,6.293,1.543,AT
2015-05-21 23:00:00+00:00,6.743,4.243,AT
2015-05-22 23:00:00+00:00,5.9430003,4.143,AT
2015-05-23 23:00:00+00:00,7.5930004,3.893,AT
2015-05-24 23:00:00+00:00,12.143001,5.5930004,AT
2015-05-25 23:00:00+00:00,11.243,4.293,AT
2015-05-26 23:00:00+00:00,8.643,2.893,AT
2015-05-27 23:00:00+00:00,14.243,1.993,AT
2015-05-28 23:00:00+00:00,17.043,3.993,AT
2015-05-29 23:00:00+00:00,15.593,4.393,AT
2015-05-30 23:00:00+00:00,16.993,7.1930003,AT
2015-05-31 23:00:00+00:00,18.743,7.043,AT
2015-06-01 23:00:00+00:00,18.842999,6.6930003,AT
2015-06-02 23:00:00+00:00,21.393,7.043,AT
2015-06-03 23:00:00+00:00,21.092999,12.843,AT
2015-06-04 23:00:00+00:00,23.793,10.493,AT
2015-06-05 23:00:00+00:00,24.143,9.943,AT
2015-06-06 23:00:00+00:00,22.393,13.893001,AT
2015-06-07 23:00:00+00:00,20.592999,10.593,AT
2015-06-08 23:00:00+00:00,16.143,10.543,AT
2015-06-09 23:00:00+00:00,20.342999,10.593,AT
2015-06-10 23:00:00+00:00,19.893,9.243,AT
2015-06-11 23:00:00+00:00,23.592999,8.843,AT
2015-06-12 23:00:00+00:00,24.243,9.093,AT
2015-06-13 23:00:00+00:00,22.592999,9.693,AT
2015-06-14 23:00:00+00:00,15.393001,9.293,AT
2015-06-15 23:00:00+00:00,11.393001,9.243,AT
2015-06-16 23:00:00+00:00,11.743,6.993,AT
2015-06-17 23:00:00+00:00,14.343,5.043,AT
2015-06-18 23:00:00+00:00,13.893001,6.043,AT
2015-06-19 23:00:00+00:00,10.093,4.293,AT
2015-06-20 23:00:00+00:00,12.443,4.293,AT
2015-06-21 23:00:00+00:00,16.143,4.043,AT
2015-06-22 23:00:00+00:00,10.093,6.993,AT
2015-06-23 23:00:00+00:00,12.893001,4.743,AT
2015-06-24 23:00:00+00:00,16.893,4.143,AT
2015-06-25 23:00:00+00:00,16.893,7.393,AT
2015-06-26 23:00:00+00:00,18.692999,8.243,AT
2015-06-27 23:00:00+00:00,15.993,9.093,AT
2015-06-28 23:00:00+00:00,18.592999,7.143,AT
2015-06-29 23:00:00+00:00,20.643,9.043,AT
2015-06-30 23:00:00+00:00,23.743,9.393001,AT
2015-07-01 23:00:00+00:00,24.893,10.743,AT
2015-07-02 23:00:00+00:00,25.342999,11.493,AT
2015-07-03 23:00:00+00:00,26.243,11.193,AT
2015-07-04 23:00:00+00:00,27.643,13.643001,AT
2015-07-05 23:00:00+00:00,25.293,12.893001,AT
2015-07-06 23:00:00+00:00,29.243,13.793,AT
2015-07-07 23:00:00+00:00,22.293,12.143001,AT
2015-07-08 23:00:00+00:00,15.993,8.393,AT
2015-07-09 23:00:00+00:00,18.092999,7.6930003,AT
2015-07-10 23:00:00+00:00,23.592999,7.043,AT
2015-07-11 23:00:00+00:00,23.192999,8.743,AT
2015-07-12 23:00:00+00:00,17.393,12.693,AT
2015-07-13 23:00:00+00:00,19.893,12.243,AT
2015-07-14 23:00:00+00:00,21.293,12.543,AT
2015-07-15 23:00:00+00:00,24.043,11.543,AT
2015-07-16 23:00:00+00:00,27.643,12.393001,AT
2015-07-17 23:00:00+00:00,25.793,13.393001,AT
2015-07-18 23:00:00+00:00,27.692999,12.743,AT
2015-07-19 23:00:00+00:00,22.243,14.593,AT
2015-07-20 23:00:00+00:00,23.793,12.893001,AT
2015-07-21 23:00:00+00:00,27.743,12.943,AT
2015-07-22 23:00:00+00:00,22.842999,15.543,AT
2015-07-23 23:00:00+00:00,24.592999,14.393001,AT
2015-07-24 23:00:00+00:00,20.293,11.893001,AT
2015-07-25 23:00:00+00:00,18.243,10.293,AT
2015-07-26 23:00:00+00:00,14.193,11.193,AT
2015-07-27 23:00:00+00:00,15.593,10.893001,AT
2015-07-28 23:00:00+00:00,13.893001,9.993,AT
2015-07-29 23:00:00+00:00,12.943,10.043,AT
2015-07-30 23:00:00+00:00,17.442999,9.193,AT
2015-07-31 23:00:00+00:00,21.592999,7.0930004,AT
2015-08-01 23:00:00+00:00,13.743,11.493,AT
2015-08-02 23:00:00+00:00,20.793,9.943,AT
2015-08-03 23:00:00+00:00,24.942999,9.343,AT
2015-08-04 23:00:00+00:00,23.293,14.293,AT
2015-08-05 23:00:00+00:00,26.393,11.543,AT
2015-08-06 23:00:00+00:00,26.692999,12.743,AT
2015-08-07 23:00:00+00:00,24.342999,15.193,AT
2015-08-08 23:00:00+00:00,24.842999,12.343,AT
2015-08-09 23:00:00+00:00,23.643,12.343,AT
2015-08-10 23:00:00+00:00,24.592999,11.643001,AT
2015-08-11 23:00:00+00:00,24.842999,13.143001,AT
2015-08-12 23:00:00+00:00,26.793,12.893001,AT
2015-08-13 23:00:00+00:00,25.592999,12.693,AT
2015-08-14 23:00:00+00:00,24.543,13.243,AT
2015-08-15 23:00:00+00:00,19.743,12.843,AT
2015-08-16 23:00:00+00:00,13.693,11.093,AT
2015-08-17 23:00:00+00:00,16.493,9.793,AT
2015-08-18 23:00:00+00:00,15.493,10.593,AT
2015-08-19 23:00:00+00:00,13.893001,9.443,AT
2015-08-20 23:00:00+00:00,15.143001,8.243,AT
2015-08-21 23:00:00+00:00,16.543,6.8430004,AT
2015-08-22 23:00:00+00:00,18.293,6.393,AT
2015-08-23 23:00:00+00:00,20.393,9.243,AT
2015-08-24 23:00:00+00:00,14.243,11.043,AT
2015-08-25 23:00:00+00:00,20.842999,8.343,AT
2015-08-26 23:00:00+00:00,24.842999,8.443,AT
2015-08-27 23:00:00+00:00,25.243,10.493,AT
2015-08-28 23:00:00+00:00,27.592999,12.143001,AT
2015-08-29 23:00:00+00:00,28.192999,12.043,AT
2015-08-30 23:00:00+00:00,26.993,10.893001,AT
2015-08-31 23:00:00+00:00,25.543,12.443,AT
2015-09-01 23:00:00+00:00,15.393001,12.193,AT
2015-09-02 23:00:00+00:00,16.543,11.693,AT
2015-09-03 23:00:00+00:00,14.243,9.243,AT
2015-09-04 23:00:00+00:00,10.893001,5.993,AT
2015-09-05 23:00:00+00:00,9.243,4.6930003,AT
2015-09-06 23:00:00+00:00,9.643001,2.3930001,AT
2015-09-07 23:00:00+00:00,11.693,5.9430003,AT
2015-09-08 23:00:00+00:00,11.793,5.493,AT
2015-09-09 23:00:00+00:00,11.843,4.643,AT
2015-09-10 23:00:00+00:00,15.593,2.243,AT
2015-09-11 23:00:00+00:00,19.893,3.293,AT
2015-09-12 23:00:00+00:00,17.393,5.993,AT
2015-09-13 23:00:00+00:00,16.593,10.943,AT
2015-09-14 23:00:00+00:00,18.942999,10.693,AT
2015-09-15 23:00:00+00:00,20.393,10.193,AT
2015-09-16 23:00:00+00:00,22.442999,11.993,AT
2015-09-17 23:00:00+00:00,16.243,10.393001,AT
2015-09-18 23:00:00+00:00,12.543,9.643001,AT
2015-09-19 23:00:00+00:00,11.743,7.243,AT
2015-09-20 23:00:00+00:00,13.693,4.793,AT
2015-09-21 23:00:00+00:00,16.093,2.793,AT
2015-09-22 23:00:00+00:00,8.293,2.543,AT
2015-09-23 23:00:00+00:00,6.893,2.293,AT
2015-09-24 23:00:00+00:00,8.593,5.793,AT
2015-09-25 23:00:00+00:00,10.343,6.643,AT
2015-09-26 23:00:00+00:00,8.443,4.493,AT
2015-09-27 23:00:00+00:00,8.593,2.3930001,AT
2015-09-28 23:00:00+00:00,8.043,1.8930001,AT
2015-09-29 23:00:00+00:00,7.6930003,2.843,AT
2015-09-30 23:00:00+00:00,10.893001,0.84300005,AT
2015-10-01 23:00:00+00:00,14.443,1.243,AT
2015-10-02 23:00:00+00:00,15.793,4.293,AT
2015-10-03 23:00:00+00:00,14.243,6.4430003,AT
2015-10-04 23:00:00+00:00,15.043,4.643,AT
2015-10-05 23:00:00+00:00,12.843,5.4430003,AT
2015-10-06 23:00:00+00:00,10.443,8.493,AT
2015-10-07 23:00:00+00:00,8.743,7.1930003,AT
2015-10-08 23:00:00+00:00,10.793,6.1930003,AT
2015-10-09 23:00:00+00:00,10.093,6.243,AT
2015-10-10 23:00:00+00:00,5.993,1.4430001,AT
2015-10-11 23:00:00+00:00,10.643001,-0.907,AT
2015-10-12 23:00:00+00:00,10.443,3.793,AT
2015-10-13 23:00:00+00:00,5.543,2.843,AT
2015-10-14 23:00:00+00:00,9.443,3.643,AT
2015-10-15 23:00:00+00:00,6.5930004,1.143,AT
2015-10-16 23:00:00+00:00,7.4430003,0.79300004,AT
2015-10-17 23:00:00+00:00,10.393001,1.343,AT
2015-10-18 23:00:00+00:00,3.893,0.34300005,AT
2015-10-19 23:00:00+00:00,3.843,-0.45699996,AT
2015-10-20 23:00:00+00:00,4.743,-0.807,AT
2015-10-21 23:00:00+00:00,4.393,-0.60699993,AT
2015-10-22 23:00:00+00:00,6.4430003,0.54300004,AT
2015-10-23 23:00:00+00:00,15.043,-2.707,AT
2015-10-24 23:00:00+00:00,13.843,-0.5069999,AT
2015-10-25 23:00:00+00:00,13.093,-0.05699998,AT
2015-10-26 23:00:00+00:00,12.043,2.043,AT
2015-10-27 23:00:00+00:00,13.443,1.343,AT
2015-10-28 23:00:00+00:00,10.593,5.3430004,AT
2015-10-29 23:00:00+00:00,12.893001,4.8430004,AT
2015-10-30 23:00:00+00:00,12.443,1.143,AT
2015-10-31 23:00:00+00:00,10.793,-1.1069999,AT
2015-11-01 23:00:00+00:00,13.143001,-2.057,AT
2015-11-02 23:00:00+00:00,13.443,-0.85699993,AT
2015-11-03 23:00:00+00:00,13.343,0.49300003,AT
2015-11-04 23:00:00+00:00,11.943,2.843,AT
2015-11-05 23:00:00+00:00,13.193,1.343,AT
2015-11-06 23:00:00+00:00,10.593,2.093,AT
2015-11-07 23:00:00+00:00,15.143001,3.943,AT
2015-11-08 23:00:00+00:00,15.493,1.6930001,AT
2015-11-09 23:00:00+00:00,14.343,5.293,AT
2015-11-10 23:00:00+00:00,13.493,3.443,AT
2015-11-11 23:00:00+00:00,12.193,0.043000042,AT
2015-11-12 23:00:00+00:00,13.193,-0.35699993,AT
2015-11-13 23:00:00+00:00,5.0930004,0.643,AT
2015-11-14 23:00:00+00:00,11.043,0.59300005,AT
2015-11-15 23:00:00+00:00,13.493,3.343,AT
2015-11-16 23:00:00+00:00,11.543,0.693,AT
2015-11-17 23:00:00+00:00,12.143001,1.993,AT
2015-11-18 23:00:00+00:00,12.443,-0.45699996,AT
2015-11-19 23:00:00+00:00,8.793,1.293,AT
2015-11-20 23:00:00+00:00,3.643,-2.657,AT
2015-11-21 23:00:00+00:00,-1.957,-4.507,AT
2015-11-22 23:00:00+00:00,-1.207,-5.5569997,AT
2015-11-23 23:00:00+00:00,-0.85699993,-7.107,AT
2015-11-24 23:00:00+00:00,1.293,-8.057,AT
2015-11-25 23:00:00+00:00,-1.6570001,-4.007,AT
2015-11-26 23:00:00+00:00,-2.157,-5.5569997,AT
2015-11-27 23:00:00+00:00,-0.807,-8.957,AT
2015-11-28 23:00:00+00:00,1.293,-10.606999,AT
2015-11-29 23:00:00+00:00,3.643,-4.857,AT
2015-11-30 23:00:00+00:00,3.693,-3.707,AT
2015-12-01 23:00:00+00:00,5.493,-3.7570002,AT
2015-12-02 23:00:00+00:00,7.393,-5.107,AT
2015-12-03 23:00:00+00:00,8.243,-4.9069996,AT
2015-12-04 23:00:00+00:00,5.0930004,-3.7570002,AT
2015-12-05 23:00:00+00:00,8.143,-3.457,AT
2015-12-06 23:00:00+00:00,7.9430003,-2.457,AT
2015-12-07 23:00:00+00:00,6.243,-3.7570002,AT
2015-12-08 23:00:00+00:00,5.243,-0.60699993,AT
2015-12-09 23:00:00+00:00,2.193,-2.857,AT
2015-12-10 23:00:00+00:00,6.6930003,-3.9069998,AT
2015-12-11 23:00:00+00:00,3.993,-3.057,AT
2015-12-12 23:00:00+00:00,4.1930003,-4.357,AT
2015-12-13 23:00:00+00:00,3.293,-3.457,AT
2015-12-14 23:00:00+00:00,4.293,-3.7570002,AT
2015-12-15 23:00:00+00:00,6.4430003,-1.6070001,AT
2015-12-16 23:00:00+00:00,4.293,-2.907,AT
2015-12-17 23:00:00+00:00,8.993,-4.357,AT
2015-12-18 23:00:00+00:00,8.893001,-2.157,AT
2015-12-19 23:00:00+00:00,8.193,-3.307,AT
2015-12-20 23:00:00+00:00,7.5930004,-2.907,AT
2015-12-21 23:00:00+00:00,9.093,-1.957,AT
2015-12-22 23:00:00+00:00,8.343,-1.757,AT
2015-12-23 23:00:00+00:00,6.1930003,-2.857,AT
2015-12-24 23:00:00+00:00,8.143,-1.707,AT
2015-12-25 23:00:00+00:00,8.843,-2.607,AT
2015-12-26 23:00:00+00:00,8.593,-3.057,AT
2015-12-27 23:00:00+00:00,8.393,-2.807,AT
2015-12-28 23:00:00+00:00,5.4430003,-2.557,AT
2015-12-29 23:00:00+00:00,1.493,-3.307,AT
2015-12-30 23:00:00+00:00,2.293,-5.107,AT
2015-12-31 23:00:00+00:00,2.343,-2.857,AT
2016-01-01 23:00:00+00:00,1.343,-3.157,AT
2016-01-02 23:00:00+00:00,-2.307,-7.457,AT
2016-01-03 23:00:00+00:00,-1.007,-6.457,AT
2016-01-04 23:00:00+00:00,1.343,-8.106999,AT
2016-01-05 23:00:00+00:00,0.59300005,-6.207,AT
2016-01-06 23:00:00+00:00,1.543,-4.707,AT
2016-01-07 23:00:00+00:00,2.943,-3.007,AT
2016-01-08 23:00:00+00:00,3.393,-4.4069996,AT
2016-01-09 23:00:00+00:00,5.543,-2.957,AT
2016-01-10 23:00:00+00:00,4.793,-0.657,AT
2016-01-11 23:00:00+00:00,0.74300003,-9.106999,AT
2016-01-12 23:00:00+00:00,-1.007,-8.457,AT
2016-01-13 23:00:00+00:00,0.093000054,-8.907,AT
2016-01-14 23:00:00+00:00,-2.457,-7.757,AT
2016-01-15 23:00:00+00:00,-5.507,-10.307,AT
2016-01-16 23:00:00+00:00,-6.957,-12.657,AT
2016-01-17 23:00:00+00:00,-7.557,-19.407001,AT
